0.716007,-0.233835,-0.0282933,-0.640392,0.677796,0.242783
0.714486,-0.228179,-0.0262087,-0.64935,0.670429,0.239415
0.710253,-0.219219,-0.0330581,-0.648671,0.671164,0.23328
0.704558,-0.208918,-0.0380785,-0.646572,0.668666,0.241461
0.701458,-0.201982,-0.0357946,-0.649427,0.663596,0.248201
0.700753,-0.19751,-0.030644,-0.65434,0.658764,0.246903
0.698529,-0.191689,-0.0282974,-0.65913,0.656346,0.242238
0.6945,-0.185754,-0.0292321,-0.659295,0.654304,0.25064
0.689246,-0.17774,-0.0311671,-0.663075,0.651698,0.249656
0.683222,-0.167118,-0.0320015,-0.660615,0.653565,0.24852
0.674108,-0.153512,-0.0309108,-0.658369,0.656235,0.246709
0.663928,-0.138728,-0.0277405,-0.656339,0.658368,0.246474
0.650711,-0.123299,-0.0293427,-0.654515,0.659096,0.247272
0.634478,-0.107203,-0.0330493,-0.652171,0.658512,0.251309
0.617462,-0.091965,-0.0335299,-0.650625,0.66135,0.250641
0.597673,-0.0756249,-0.0294943,-0.647023,0.669863,0.248329
0.574533,-0.0595073,-0.0288404,-0.643442,0.674624,0.24965
0.549463,-0.0449382,-0.0292067,-0.645073,0.670831,0.248739
0.52521,-0.0328132,-0.0289385,-0.648164,0.663574,0.260779
0.502362,-0.0186188,-0.0319135,-0.645973,0.66143,0.268763
0.48844,0.00174801,-0.0330991,-0.646464,0.658142,0.274447
0.476325,0.0218502,-0.0337104,-0.641318,0.661777,0.28451
0.464373,0.0451374,-0.0341756,-0.637219,0.665221,0.284571
0.454385,0.0699365,-0.0346331,-0.634546,0.669386,0.284607
0.446355,0.0938773,-0.0350263,-0.633361,0.673258,0.28377
0.438015,0.116518,-0.0354336,-0.635953,0.673553,0.279885
0.428383,0.131463,-0.0358796,-0.63788,0.673802,0.274725
0.419281,0.141595,-0.0362081,-0.639202,0.675478,0.27419
0.413425,0.15048,-0.0362407,-0.643124,0.672962,0.272924
0.408438,0.158178,-0.0365894,-0.644898,0.672791,0.271158
0.403872,0.163715,-0.0368544,-0.645804,0.67359,0.270545
0.400595,0.167623,-0.0369314,-0.646298,0.674396,0.269686
0.398445,0.170242,-0.0370008,-0.646084,0.675665,0.268543
0.397048,0.171923,-0.0370518,-0.645872,0.676603,0.267707
0.396167,0.172961,-0.0370839,-0.645774,0.677154,0.267205
0.395593,0.173623,-0.0371042,-0.645738,0.677478,0.266905
0.395124,0.174161,-0.0371202,-0.645722,0.677724,0.266676
0.394561,0.1748,-0.0371385,-0.645715,0.678002,0.266424
0.393729,0.175743,-0.0371637,-0.645711,0.678387,0.266096
0.392482,0.177169,-0.0371961,-0.645685,0.678944,0.26571
0.390716,0.179266,-0.0372276,-0.645489,0.67978,0.26541
0.388386,0.18226,-0.0372341,-0.644758,0.681092,0.265505
0.38539,0.186366,-0.0371635,-0.643426,0.682607,0.266176
0.381517,0.191652,-0.0369386,-0.64189,0.683531,0.267302
0.376747,0.19745,-0.0366233,-0.639475,0.685247,0.268415
0.371272,0.20335,-0.0362573,-0.636667,0.68745,0.270409
0.365364,0.209519,-0.0357707,-0.634306,0.688295,0.274152
0.359372,0.215383,-0.0353166,-0.630719,0.690497,0.276991
0.35353,0.221826,-0.0349426,-0.628035,0.691882,0.280801
0.348217,0.229059,-0.0347353,-0.624534,0.694477,0.283588
0.344085,0.236681,-0.0344261,-0.620996,0.696044,0.286908
0.340266,0.244143,-0.0342812,-0.618659,0.69701,0.288953
0.335899,0.252407,-0.0339593,-0.615462,0.697692,0.293082
0.331293,0.259716,-0.0339423,-0.612883,0.69967,0.294717
0.324149,0.27152,-0.0338587,-0.608659,0.702504,0.296713
