-0.798996,1.37227,-0.86684,1.20121,0.0881815,-1.58587,1.31954
-0.794424,1.37314,-0.866381,1.19923,0.0874723,-1.58574,1.31959
-0.780163,1.37508,-0.86565,1.19262,0.0865843,-1.58557,1.31965
-0.755547,1.37853,-0.866964,1.17808,0.0858477,-1.58514,1.31955
-0.719173,1.38567,-0.867773,1.15727,0.0847949,-1.58418,1.31964
-0.671026,1.39657,-0.867494,1.13564,0.083514,-1.58283,1.31961
-0.609309,1.41073,-0.867098,1.1173,0.0794235,-1.58036,1.31946
-0.535011,1.42773,-0.865318,1.09847,0.0754017,-1.57857,1.31951
-0.44819,1.44696,-0.862553,1.07493,0.0745635,-1.57852,1.31949
-0.347812,1.46738,-0.858263,1.04498,0.0639308,-1.57811,1.31968
-0.240645,1.48835,-0.845961,0.994672,0.0265484,-1.57399,1.31945
-0.137509,1.51053,-0.826085,0.896032,-0.0297494,-1.55415,1.31502
-0.0484788,1.53083,-0.804602,0.732094,-0.112156,-1.49669,1.3141
0.018009,1.54433,-0.794143,0.489143,-0.21985,-1.4115,1.31198
0.0564496,1.54767,-0.794236,0.190052,-0.342021,-1.28878,1.33515
0.0712878,1.54378,-0.797149,-0.0492069,-0.445723,-1.16235,1.38827
0.074208,1.53973,-0.799026,-0.12345,-0.493354,-1.10505,1.42434
0.0716177,1.53815,-0.797795,-0.118509,-0.492448,-1.10223,1.41696
0.0683148,1.53805,-0.796989,-0.110717,-0.487198,-1.10671,1.40927
0.0664449,1.53825,-0.797204,-0.112644,-0.488921,-1.10539,1.41187
0.0655625,1.5383,-0.797067,-0.112051,-0.488238,-1.10602,1.41141
0.0644588,1.5382,-0.79688,-0.111917,-0.4873,-1.10685,1.41128
0.0639432,1.53813,-0.796803,-0.112058,-0.487006,-1.10713,1.41144
0.0639069,1.53813,-0.796799,-0.112069,-0.486986,-1.10715,1.41145
