0.706657,-0.238946,-0.0297541,-0.574498,0.697935,0.298666
0.70677,-0.238525,-0.0298253,-0.573429,0.698351,0.298834
0.707603,-0.23746,-0.0297091,-0.569217,0.700498,0.298228
0.709126,-0.234591,-0.0295921,-0.564003,0.703544,0.298745
0.710639,-0.230345,-0.0295726,-0.561197,0.705511,0.301153
0.71217,-0.225564,-0.0296076,-0.555272,0.710177,0.305827
0.713932,-0.219883,-0.0294412,-0.552671,0.712077,0.309414
0.716357,-0.212037,-0.0294009,-0.552407,0.712185,0.31246
0.718863,-0.203639,-0.02936,-0.552598,0.711981,0.315457
0.721219,-0.195657,-0.0289395,-0.553093,0.71135,0.317613
0.724298,-0.187337,-0.027914,-0.552731,0.715191,0.312139
0.728539,-0.178038,-0.0276028,-0.551576,0.719394,0.30153
0.731699,-0.167946,-0.0275938,-0.550542,0.71904,0.301188
0.73444,-0.157222,-0.0276697,-0.547954,0.719059,0.303455
0.73665,-0.14443,-0.0284288,-0.545264,0.719005,0.307398
0.739269,-0.130689,-0.0286747,-0.543116,0.719399,0.311937
0.742305,-0.116223,-0.0285519,-0.541124,0.719993,0.315424
0.744525,-0.101947,-0.0287907,-0.540202,0.721152,0.320171
0.746972,-0.0876753,-0.0293734,-0.540298,0.724191,0.318793
0.749338,-0.0723857,-0.0297954,-0.540449,0.726589,0.317863
0.75108,-0.0557075,-0.0300938,-0.540886,0.727414,0.320576
0.752522,-0.0390761,-0.0301401,-0.540226,0.727322,0.324983
0.753597,-0.0235111,-0.0304959,-0.539946,0.727341,0.328206
0.754316,-0.00893033,-0.0310396,-0.538325,0.727753,0.331885
0.754904,0.005006,-0.0319804,-0.53832,0.729786,0.331102
0.755262,0.0185899,-0.0323736,-0.536947,0.731022,0.332507
0.755586,0.0306352,-0.0326881,-0.536733,0.73164,0.331755
0.755686,0.0415005,-0.0325978,-0.535465,0.731499,0.333554
0.755525,0.0514967,-0.0326827,-0.533935,0.7315,0.33589
0.755341,0.0606598,-0.0334337,-0.532933,0.731436,0.337237
0.75515,0.0689964,-0.035658,-0.53009,0.733339,0.337692
0.754881,0.0778677,-0.0374712,-0.527473,0.734681,0.337942
0.754261,0.0866237,-0.0387837,-0.52545,0.735057,0.340603
0.753817,0.094892,-0.0400059,-0.522497,0.736792,0.340853
0.753239,0.10388,-0.0415342,-0.519396,0.738887,0.340815
0.752261,0.113381,-0.0437762,-0.516125,0.73991,0.344148
0.751414,0.122558,-0.0456696,-0.513012,0.740336,0.346996
0.750439,0.132139,-0.0470231,-0.510142,0.740772,0.349534
0.74928,0.143033,-0.0489299,-0.506667,0.741359,0.351795
0.747873,0.155567,-0.0509506,-0.505113,0.741271,0.351924
0.746256,0.16907,-0.0530226,-0.504008,0.741434,0.350379
0.743535,0.182209,-0.0535233,-0.506697,0.738732,0.35307
0.740909,0.193613,-0.0536349,-0.509902,0.736158,0.3551
0.738768,0.203315,-0.0544592,-0.510643,0.735221,0.356369
0.736815,0.212855,-0.0551383,-0.51052,0.736877,0.354002
0.734255,0.222261,-0.055136,-0.510628,0.736837,0.356523
0.731861,0.230739,-0.055094,-0.50987,0.737393,0.358911
0.730185,0.238757,-0.0551121,-0.508424,0.738418,0.357563
0.728436,0.24674,-0.0552681,-0.507296,0.74028,0.35473
0.726627,0.254631,-0.0553692,-0.506068,0.741085,0.353231
0.72427,0.262284,-0.0555047,-0.505996,0.74111,0.354354
0.722201,0.269831,-0.055588,-0.505345,0.741905,0.352949
0.719898,0.277162,-0.0555892,-0.505334,0.741702,0.353435
0.717507,0.284059,-0.0560371,-0.505996,0.741709,0.353298
0.715428,0.290421,-0.0566237,-0.506654,0.742032,0.351623
