-0.758432,1.46729,-0.877618,1.10823,0.257407,-1.55861,1.41336
-0.743279,1.46921,-0.877996,1.10387,0.25558,-1.55903,1.41336
-0.716583,1.47249,-0.878969,1.09614,0.253862,-1.55915,1.41336
-0.68446,1.47601,-0.879231,1.08834,0.252846,-1.55904,1.41342
-0.640507,1.48032,-0.878571,1.08044,0.250026,-1.55879,1.41388
-0.585946,1.48517,-0.876252,1.06975,0.248767,-1.55872,1.41427
-0.522888,1.49137,-0.873831,1.05683,0.247653,-1.55734,1.4142
-0.449712,1.50033,-0.874689,1.04455,0.244768,-1.55471,1.41439
-0.36474,1.51268,-0.87864,1.03144,0.240099,-1.55313,1.41546
-0.273275,1.5286,-0.878839,1.00831,0.223614,-1.5495,1.41562
-0.180493,1.54785,-0.875967,0.964055,0.196985,-1.53915,1.41576
-0.0919987,1.566,-0.874795,0.886042,0.149054,-1.50733,1.41452
-0.0148477,1.57713,-0.876347,0.756062,0.0554045,-1.44868,1.412
0.0411958,1.57971,-0.877568,0.54324,-0.0842318,-1.36661,1.41196
0.0666199,1.5788,-0.877872,0.23403,-0.215242,-1.24765,1.4256
0.0751876,1.57547,-0.87721,0.00421948,-0.324,-1.09907,1.50463
0.0778666,1.57141,-0.876226,-0.0672449,-0.38336,-0.999695,1.58528
0.0764555,1.56933,-0.875728,-0.0550637,-0.376517,-1.01029,1.57214
0.0743989,1.56905,-0.875545,-0.0465751,-0.371793,-1.02405,1.56008
0.0733564,1.56928,-0.875458,-0.0513823,-0.377336,-1.02104,1.56513
0.0733422,1.56914,-0.875382,-0.0516816,-0.376889,-1.02289,1.56445
0.0734658,1.56902,-0.875354,-0.0510915,-0.375797,-1.02457,1.5631
0.0734723,1.56902,-0.875352,-0.0510444,-0.375714,-1.02469,1.563
0.0734723,1.56902,-0.875352,-0.0510444,-0.375714,-1.02469,1.563
