-0.711219,1.30117,-0.874741,1.28718,0.0192934,-1.54157,1.26888
-0.706205,1.30624,-0.875484,1.2865,0.0182164,-1.54116,1.26888
-0.690487,1.31928,-0.875658,1.28466,0.0172846,-1.54124,1.26888
-0.661006,1.33828,-0.87426,1.28113,0.0170687,-1.54133,1.26876
-0.614457,1.36408,-0.877714,1.27727,0.0164953,-1.54133,1.26888
-0.550838,1.39322,-0.871941,1.27173,0.0160643,-1.54116,1.26888
-0.4667,1.42591,-0.864988,1.2625,0.0157059,-1.54124,1.26888
-0.360834,1.45327,-0.858341,1.2448,0.0144148,-1.54124,1.26888
-0.240032,1.46701,-0.854274,1.18866,0.00759917,-1.54049,1.26864
-0.125453,1.46741,-0.854406,1.04969,-0.0269083,-1.51585,1.24799
-0.0357672,1.46639,-0.855674,0.798112,-0.120316,-1.40977,1.21897
0.0221978,1.46646,-0.855499,0.439036,-0.279941,-1.26089,1.22487
0.0564079,1.46393,-0.854974,0.113861,-0.397669,-1.11471,1.32938
0.0754332,1.45754,-0.852875,0.053945,-0.429235,-1.02073,1.3552
0.0758955,1.4568,-0.852176,0.0567142,-0.429235,-1.02106,1.34684
0.0756465,1.45624,-0.85165,0.0562947,-0.429594,-1.02215,1.34611
0.075611,1.45606,-0.851301,0.0563786,-0.428948,-1.02291,1.34548
0.075611,1.45601,-0.851213,0.0563786,-0.428876,-1.02283,1.34536
