0.538984,-0.022188,-0.0383632,0.0578771,0.997358,-0.0407047
0.538984,-0.0220314,-0.0383675,0.0577343,0.997367,-0.0406958
0.538981,-0.0187113,-0.0384414,0.054739,0.997545,-0.0405139
0.539148,-0.010017,-0.0384702,0.0466944,0.997959,-0.0403083
0.539123,0.00571284,-0.0385144,0.0320863,0.99854,-0.0400019
0.53851,0.0251223,-0.0385374,0.0141726,0.998957,-0.0396744
0.536974,0.0481052,-0.0385287,-0.00710421,0.999032,-0.0392863
0.533866,0.0751684,-0.038528,-0.0323813,0.998532,-0.0388101
0.528657,0.105589,-0.0385359,-0.0610523,0.99719,-0.0382453
0.52166,0.136002,-0.0385355,-0.089893,0.995005,-0.0376418
0.512385,0.167583,-0.0385625,-0.120335,0.991785,-0.0369456
0.500602,0.199925,-0.0386337,-0.151755,0.987472,-0.0361596
0.485609,0.233952,-0.0386754,-0.185732,0.98165,-0.0352955
0.469913,0.264048,-0.0387319,-0.21646,0.975337,-0.0344893
0.457366,0.28519,-0.0386992,-0.238706,0.970131,-0.0339023
0.447538,0.300375,-0.0386849,-0.25494,0.965991,-0.0334737
0.439577,0.311956,-0.0379209,-0.267461,0.962605,-0.0325105
0.43356,0.321012,-0.0314412,-0.276707,0.960026,-0.0265181
0.42916,0.328107,-0.0133436,-0.282902,0.95797,-0.0127476
0.428608,0.328841,0.0132106,-0.282641,0.956818,-0.00168357
0.427807,0.327248,0.0436588,-0.280582,0.955194,0.0093838
0.426329,0.323614,0.0743566,-0.277372,0.953011,0.019468
0.424725,0.318819,0.0998439,-0.273269,0.950928,0.0270105
0.423649,0.313351,0.119741,-0.268566,0.949257,0.031774
0.421547,0.309527,0.136021,-0.265791,0.947311,0.0369387
0.417641,0.307978,0.150801,-0.265898,0.944622,0.0440382
0.412902,0.307302,0.164571,-0.267239,0.941595,0.0517241
0.409719,0.305247,0.175971,-0.266658,0.93936,0.056777
0.407779,0.302941,0.184264,-0.265456,0.937858,0.0597266
0.407555,0.302652,0.185232,-0.2653,0.937682,0.0600576
