-0.779364,1.43039,0.208143,1.26145,0.629332,1.11268,3.00303
-0.771832,1.42757,0.215935,1.29891,0.628697,1.10836,3.00301
-0.763296,1.42271,0.228559,1.33373,0.627009,1.09261,3.00267
-0.754095,1.4162,0.245605,1.36904,0.628545,1.06671,3.002
-0.74379,1.40779,0.265587,1.40565,0.62569,1.04053,3.00189
-0.734603,1.39818,0.289803,1.44781,0.627389,1.0026,3.00191
-0.725087,1.38933,0.313651,1.49205,0.630232,0.966635,3.00183
-0.71574,1.38123,0.337065,1.53642,0.635508,0.929506,3.00172
-0.707008,1.37387,0.362875,1.58277,0.644329,0.884493,3.00168
-0.69906,1.36992,0.392311,1.63028,0.653937,0.833183,3.00169
-0.691429,1.37276,0.422523,1.67273,0.664286,0.783897,3.00169
-0.682364,1.38259,0.449898,1.70486,0.678946,0.746005,3.00161
-0.672169,1.39545,0.47852,1.73011,0.699497,0.712022,3.0014
-0.659957,1.40864,0.507444,1.74995,0.722253,0.675241,3.00087
-0.645709,1.42077,0.534404,1.76517,0.743864,0.639222,3.00022
-0.63039,1.43128,0.558386,1.77722,0.763976,0.610227,2.99983
-0.614358,1.44034,0.57931,1.78793,0.785282,0.582302,2.99972
-0.597685,1.44816,0.596535,1.79794,0.807259,0.555245,2.99969
-0.580375,1.45485,0.609223,1.807,0.827048,0.533998,2.99946
-0.562934,1.46067,0.618918,1.81519,0.845187,0.516668,2.99913
-0.54594,1.46591,0.627739,1.82275,0.863355,0.499272,2.99891
-0.529633,1.47086,0.636406,1.8295,0.881733,0.481716,2.99877
-0.514037,1.47575,0.644939,1.83508,0.899851,0.465614,2.99858
-0.499023,1.48069,0.65333,1.83937,0.917618,0.451679,2.99831
-0.484276,1.48557,0.661477,1.84242,0.935436,0.439579,2.99815
-0.469449,1.49029,0.669321,1.84425,0.953797,0.428925,2.99827
-0.454313,1.49484,0.676951,1.84499,0.973483,0.419493,2.99828
-0.438876,1.49936,0.684669,1.84496,0.995792,0.411284,2.99688
-0.423207,1.50399,0.6928,1.8445,1.02225,0.404436,2.99244
-0.407324,1.50877,0.701457,1.84377,1.0528,0.399107,2.98466
-0.391112,1.51356,0.710361,1.84264,1.08413,0.39538,2.97584
-0.374517,1.51815,0.719116,1.84097,1.11175,0.393288,2.96912
-0.357743,1.52232,0.72798,1.8389,1.13447,0.391826,2.96536
-0.341227,1.52587,0.737811,1.8368,1.15399,0.388952,2.96355
-0.325059,1.52874,0.749056,1.83377,1.17203,0.383748,2.96274
-0.308653,1.53115,0.761307,1.82679,1.18985,0.377533,2.96245
-0.291309,1.53358,0.772959,1.81325,1.20668,0.372438,2.96234
-0.272403,1.53671,0.781011,1.79199,1.21898,0.371087,2.96237
-0.252371,1.54064,0.786217,1.76473,1.22926,0.372307,2.96235
-0.232482,1.54482,0.792064,1.73446,1.24293,0.372282,2.96216
-0.213224,1.54846,0.797794,1.69819,1.25104,0.371745,2.96272
-0.194593,1.55108,0.801775,1.65419,1.2498,0.371845,2.96438
