0.664953,-0.102147,0.460379,0.0343475,0.506518,-0.0304329
0.664968,-0.102152,0.460355,0.0343514,0.506533,-0.0304324
0.665118,-0.10236,0.460085,0.0344586,0.506697,-0.0305424
0.666181,-0.101741,0.458926,0.0346245,0.507232,-0.0292205
0.669887,-0.0983073,0.455369,0.0351075,0.508651,-0.022977
0.676996,-0.0910407,0.44753,0.0361991,0.512499,-0.0101515
0.687159,-0.0798548,0.434119,0.0381163,0.520169,0.00912412
0.699235,-0.0657758,0.41714,0.0411393,0.529456,0.0335347
0.712034,-0.0502218,0.399215,0.0457133,0.537777,0.0613156
0.724593,-0.0344256,0.382444,0.0521747,0.54356,0.0905901
0.736289,-0.0186763,0.367634,0.0601446,0.546663,0.120165
0.746599,-0.00256838,0.354414,0.0686483,0.548273,0.149272
0.754963,0.0143898,0.340885,0.0764887,0.551399,0.177135
0.76131,0.0327301,0.326309,0.0830287,0.557012,0.20391
0.766299,0.0524181,0.311836,0.0891201,0.562938,0.2307
0.770264,0.0732862,0.297991,0.0954306,0.568106,0.258059
0.773438,0.0953287,0.285287,0.102413,0.571707,0.286214
0.776288,0.118811,0.274947,0.110595,0.572151,0.315186
0.779311,0.143251,0.268436,0.120791,0.567675,0.344443
0.782599,0.167514,0.265934,0.133523,0.558189,0.372962
0.78498,0.190796,0.263825,0.147186,0.548657,0.39965
0.785434,0.213137,0.259101,0.158603,0.543572,0.423175
0.783654,0.235065,0.250426,0.165419,0.544769,0.442879
0.780965,0.256409,0.238413,0.170401,0.549547,0.460229
0.77895,0.27421,0.224716,0.176043,0.555184,0.474588
0.778052,0.288341,0.21163,0.183798,0.559287,0.486957
0.775669,0.308059,0.20156,0.195071,0.559223,0.50428
