-0.711219,1.30117,-0.877714,1.28718,0.0192934,-1.54062,1.25811
-0.711183,1.30166,-0.877714,1.28675,0.0186608,-1.54015,1.25811
-0.710197,1.30511,-0.876482,1.28437,0.016684,-1.53959,1.25811
-0.701833,1.31284,-0.87744,1.27832,0.0164468,-1.54015,1.25811
-0.679371,1.32313,-0.87557,1.27576,0.0149445,-1.54133,1.25811
-0.638136,1.33891,-0.876802,1.27261,0.0147072,-1.54157,1.25811
-0.580721,1.35946,-0.87703,1.25761,0.0148654,-1.54157,1.25811
-0.508003,1.3827,-0.875479,1.23255,0.0146282,-1.54133,1.25811
-0.420347,1.40629,-0.8685,1.19114,0.0139165,-1.54046,1.25811
-0.31852,1.43152,-0.859879,1.12739,0.0101211,-1.53683,1.25811
-0.204859,1.45302,-0.851213,1.03169,-0.00656291,-1.52046,1.25811
-0.0879848,1.46567,-0.851852,0.882039,-0.0756711,-1.46622,1.25328
0.00737772,1.46741,-0.854862,0.592798,-0.281177,-1.40098,1.21897
0.0563555,1.46616,-0.854406,0.203252,-0.403737,-1.21358,1.28298
0.0746537,1.46385,-0.855911,0.058206,-0.429594,-1.02073,1.3552
0.0758955,1.46027,-0.856641,0.054712,-0.429594,-1.02389,1.34729
0.0746172,1.45856,-0.858055,0.0545415,-0.428487,-1.025,1.34729
0.0746172,1.45731,-0.857873,0.0543711,-0.427933,-1.02619,1.34729
0.0746172,1.45603,-0.856185,0.0543711,-0.427854,-1.02626,1.34729
0.0746172,1.45527,-0.856276,0.0541154,-0.427459,-1.02666,1.34729
0.0746172,1.45487,-0.856048,0.0541154,-0.427222,-1.0269,1.34729
0.0746172,1.45449,-0.855683,0.0540302,-0.425324,-1.0288,1.34719
0.0746537,1.45446,-0.855729,0.053945,-0.413305,-1.04066,1.34709
0.0746537,1.4544,-0.855729,0.053945,-0.404923,-1.04888,1.34616
