0.041698,-0.143157,0.274651,-0.387312,0.437322,-0.398075,0.287575,-0.16737,0.0725488,-0.0204695,0.00110639,0.0165727,-0.0369807,0.0620847,-0.0639742,0.0583016,-0.043637,0.0343957,-0.0206295,0.0121948,-0.0111147,0.0228464,-0.0321619,0.0226984,-0.0056431,-0.0147534,0.0224077,-0.0252589,0.0173827,-0.00987078,-0.117321,0.349432,-0.658777,0.929309,-1.09376,1.05936,-0.808692,0.458257,-0.182044,0.0310694,-0.0830624,0.319853,-0.647877,0.977934,-1.16062,1.12433,-0.859919,0.519398,-0.227423,0.0621238,0.00933294,-0.02084,0.0208901,0.00499011,-0.056607,0.119594,-0.162296,0.153817,-0.095582,0.0352981,0.074714,-0.225456,0.432945,-0.617111,0.722046,-0.680402,0.511369,-0.279223,0.10446,-0.0103528
-0.143157,0.517323,-1.01278,1.45165,-1.6717,1.55992,-1.15637,0.684802,-0.299874,0.0827605,0.000108945,-0.0659186,0.140759,-0.230061,0.236534,-0.211995,0.155186,-0.120924,0.0725906,-0.0428428,0.0432874,-0.101954,0.162448,-0.163675,0.124738,-0.0567259,0.0104603,0.0244336,-0.0265681,0.0205364,0.612346,-1.90005,3.59283,-5.05263,5.81248,-5.43953,3.99632,-2.20155,0.855979,-0.153927,0.393418,-1.47769,2.97346,-4.45177,5.25445,-5.04147,3.81102,-2.25588,0.964653,-0.249711,-0.104745,0.310309,-0.502801,0.543708,-0.354537,-0.0188342,0.38334,-0.492731,0.340039,-0.122672,-0.25302,0.749913,-1.40604,1.9414,-2.18379,1.95362,-1.37462,0.679054,-0.216493,-0.00206085
0.274651,-1.01278,2.00313,-2.8937,3.36285,-3.16899,2.37099,-1.41391,0.622238,-0.171427,0.000957232,0.127876,-0.274678,0.452504,-0.469401,0.424521,-0.312343,0.245704,-0.148611,0.0876214,-0.0847068,0.209714,-0.347111,0.378002,-0.321696,0.193917,-0.0894581,0.00195418,0.0253684,-0.0294335,-1.33465,4.17271,-7.88553,11.0632,-12.6381,11.7031,-8.4903,4.62224,-1.77632,0.317992,-0.835402,3.11802,-6.25967,9.34819,-11.0109,10.53,-7.92917,4.66826,-1.98429,0.507991,0.246025,-0.749285,1.24364,-1.40362,1.02249,-0.191013,-0.65937,0.954269,-0.678098,0.240781,0.490938,-1.4428,2.67991,-3.65271,4.04201,-3.53163,2.40289,-1.11618,0.313989,0.0349184
-0.387312,1.45165,-2.8937,4.20909,-4.92763,4.685,-3.53497,2.12175,-0.938133,0.258445,0.000110738,-0.188233,0.402522,-0.660461,0.686989,-0.619666,0.452076,-0.354988,0.215283,-0.127671,0.127321,-0.334968,0.575067,-0.671981,0.622383,-0.439277,0.255727,-0.0902213,0.00870723,0.0244123,2.0905,-6.57193,12.4124,-17.3822,19.7522,-18.148,13.036,-7.02613,2.67184,-0.474761,1.28057,-4.74943,9.51816,-14.1883,16.692,-15.9289,11.9637,-7.01465,2.96722,-0.751339,-0.397962,1.23197,-2.07214,2.39126,-1.83241,0.525939,0.847879,-1.35733,0.984855,-0.34358,-0.696368,2.03329,-3.74476,5.04322,-5.49236,4.68656,-3.07713,1.33164,-0.313516,-0.0869732
0.437322,-1.6717,3.36285,-4.92763,5.81678,-5.58199,4.24946,-2.56792,1.14092,-0.313958,-0.00121393,0.224419,-0.48051,0.790091,-0.832584,0.756642,-0.552618,0.432034,-0.261278,0.153577,-0.153343,0.427718,-0.760658,0.943666,-0.931817,0.72472,-0.470032,0.224622,-0.0720909,-0.0043112,-2.65272,8.38312,-15.8319,22.1454,-25.0604,22.8733,-16.2943,8.71227,-3.28636,0.582878,-1.59458,5.8759,-11.7529,17.4832,-20.5387,19.5521,-14.6421,8.54328,-3.59249,0.896833,0.53485,-1.68245,2.8737,-3.4033,2.76274,-1.09298,-0.736166,1.49022,-1.13009,0.391196,0.799868,-2.32213,4.23853,-5.63488,6.02702,-5.00176,3.1387,-1.22516,0.198925,0.146401
-0.398075,1.55992,-3.16899,4.685,-5.58199,5.42056,-4.17393,2.54361,-1.13669,0.312402,0.0061403,-0.224813,0.476417,-0.776253,0.824317,-0.745667,0.537018,-0.413229,0.248257,-0.145596,0.157185,-0.469141,0.862516,-1.12909,1.17212,-0.975432,0.673576,-0.369092,0.148698,-0.0275242,2.79428,-8.88133,16.7745,-23.4412,26.4155,-23.9494,16.9118,-8.96522,3.35241,-0.5948,1.63165,-5.96829,11.9173,-17.6942,20.7668,-19.73,14.7386,-8.55729,3.57564,-0.877142,-0.588724,1.87056,-3.23016,3.89554,-3.28692,1.52852,0.458043,-1.33583,1.06196,-0.36146,-0.732123,2.10441,-3.78472,4.92233,-5.10106,4.02008,-2.30096,0.689264,0.0432644,-0.197003
0.287575,-1.15637,2.37099,-3.53497,4.24946,-4.17393,3.25037,-1.99738,0.897739,-0.246355,-0.0102305,0.1834,-0.38451,0.620232,-0.666861,0.602518,-0.429345,0.322619,-0.190946,0.110395,-0.129037,0.408087,-0.770813,1.05055,-1.12994,0.982378,-0.703741,0.412277,-0.180852,0.0475107,-2.31789,7.40012,-13.9816,19.5313,-21.9508,19.8123,-13.9072,7.33112,-2.7263,0.485206,-1.3253,4.81157,-9.59315,14.2193,-16.678,15.8202,-11.7941,6.81379,-2.82776,0.67883,0.514296,-1.64772,2.87694,-3.53445,3.09981,-1.64843,-0.0573754,0.879059,-0.761158,0.257715,0.536266,-1.53411,2.72375,-3.47301,3.48783,-2.60177,1.32692,-0.231376,-0.175041,0.183558
-0.16737,0.684802,-1.41391,2.12175,-2.56792,2.54361,-1.99738,1.23619,-0.558767,0.153963,0.00772632,-0.117703,0.248169,-0.400916,0.439291,-0.400865,0.286504,-0.211562,0.123252,-0.0695404,0.0818165,-0.27028,0.520286,-0.727675,0.799815,-0.712152,0.519664,-0.313541,0.14217,-0.041379,1.47155,-4.7008,8.87654,-12.3864,13.8907,-12.4933,8.72731,-4.57332,1.68847,-0.296673,0.8277,-2.98833,5.94989,-8.80708,10.3228,-9.77822,7.27826,-4.19046,1.73083,-0.409381,-0.328947,1.05948,-1.86095,2.30705,-2.05932,1.15525,-0.070362,-0.474203,0.436877,-0.147501,-0.317595,0.909026,-1.60593,2.03194,-2.01348,1.46631,-0.704997,0.0725874,0.138792,-0.11884
0.0725488,-0.299874,0.622238,-0.938133,1.14092,-1.13669,0.897739,-0.558767,0.253832,-0.070422,-0.00353818,0.054844,-0.117167,0.190599,-0.212692,0.196636,-0.141766,0.103672,-0.0596768,0.0328717,-0.0373354,0.127415,-0.248604,0.353734,-0.394321,0.356101,-0.262554,0.16077,-0.0740315,0.0224922,-0.669643,2.13607,-4.02932,5.61422,-6.28411,5.63498,-3.91976,2.04152,-0.747529,0.128444,-0.371819,1.33687,-2.65835,3.93021,-4.60288,4.35423,-3.23649,1.85893,-0.76532,0.179349,0.147021,-0.475319,0.837496,-1.04227,0.936618,-0.535337,0.0497987,0.197576,-0.18745,0.0630911,0.139826,-0.401414,0.709447,-0.898379,0.890761,-0.650208,0.313698,-0.0327844,-0.0615365,0.0528128
-0.0204695,0.0827605,-0.171427,0.258445,-0.313958,0.312402,-0.246355,0.153963,-0.070422,0.0201289,3.21393e-05,-0.015328,0.0348556,-0.0587431,0.0674058,-0.0642118,0.0475945,-0.0350891,0.0201166,-0.0108013,0.00980969,-0.0343807,0.0674677,-0.096457,0.107781,-0.0969695,0.0710933,-0.0430255,0.0195446,-0.00576512,0.171811,-0.54038,1.01332,-1.40215,1.56124,-1.38985,0.956209,-0.487504,0.17262,-0.0259667,0.0919232,-0.330727,0.656073,-0.968363,1.13082,-1.06655,0.790894,-0.455224,0.18824,-0.0453273,-0.028572,0.0917273,-0.158015,0.187607,-0.151466,0.0577188,0.043216,-0.0817723,0.0608434,-0.0196277,-0.0384091,0.110002,-0.197285,0.255784,-0.264527,0.208164,-0.118388,0.0331,0.00475923,-0.0117561
