0.00257922,-0.00844475,0.0158699,-0.0218467,0.0237264,-0.0206328,0.0138906,-0.0066563,0.00204448,-0.000153897,-0.00421309,0.0143331,-0.0271053,0.0381751,-0.0428921,0.0396776,-0.0299612,0.0177546,-0.00756823,0.0016905,-0.00115939,0.002201,-0.00350902,0.00371357,-0.00295976,0.000435204,0.00227275,-0.00425789,0.0033795,-0.00109253,-0.00396582,0.0121231,-0.0272669,0.0441378,-0.0568014,0.0658467,-0.0585879,0.0488087,-0.0292691,0.0142936,-0.0258695,0.015849,4.40393e-05,-0.053124,0.0914338,-0.13859,0.145463,-0.141176,0.0915912,-0.048419,-0.000300883,0.00358458,-0.00745382,0.0111994,-0.0116201,0.00901691,-0.00320213,-0.00129396,0.00275652,-0.00254558
-0.00844475,0.0281315,-0.0532449,0.0739909,-0.0811737,0.0716421,-0.0491407,0.0243038,-0.00787313,0.000866785,0.0141775,-0.0481692,0.0914628,-0.129668,0.147162,-0.13784,0.105587,-0.0634084,0.0273784,-0.00612293,0.00401756,-0.00829289,0.0137955,-0.0157669,0.0137714,-0.00484099,-0.00585067,0.0141146,-0.0118806,0.00394939,0.0131882,-0.0399722,0.0914063,-0.149979,0.195591,-0.229948,0.20669,-0.173552,0.104497,-0.0510236,0.0917063,-0.0556439,-0.00134707,0.190269,-0.326311,0.493465,-0.517386,0.501803,-0.325489,0.172076,0.0016147,-0.0142572,0.0288979,-0.0422942,0.0429149,-0.0321675,0.0102506,0.00601318,-0.0106748,0.00927404
0.0158699,-0.0532449,0.101345,-0.141874,0.157163,-0.140647,0.0980951,-0.0497506,0.0167477,-0.00218867,-0.0265597,0.090376,-0.172051,0.245282,-0.280548,0.265581,-0.20564,0.124767,-0.0544143,0.0123006,-0.00768165,0.0168911,-0.0293482,0.0361462,-0.0350061,0.0194139,0.00211411,-0.0208997,0.0200613,-0.00688571,-0.0236559,0.0715455,-0.164917,0.272601,-0.358078,0.423985,-0.382932,0.322528,-0.194457,0.0948364,-0.17,0.102704,0.00339431,-0.354078,0.606282,-0.916016,0.959993,-0.9309,0.603751,-0.319211,-0.00354108,0.0275787,-0.0546565,0.077806,-0.0761453,0.0533058,-0.0115532,-0.0172805,0.0232211,-0.0182719
-0.0218467,0.0739909,-0.141874,0.20054,-0.224987,0.20495,-0.145928,0.0762196,-0.0267297,0.00405609,0.0363745,-0.123926,0.236695,-0.339852,0.392613,-0.376706,0.295557,-0.181491,0.0800743,-0.0183262,0.0107985,-0.0259077,0.0471578,-0.0623106,0.0652943,-0.0456827,0.0130696,0.0187923,-0.0237324,0.00863423,0.0300173,-0.0903794,0.211204,-0.353289,0.469294,-0.561912,0.51117,-0.432878,0.261707,-0.127616,0.228255,-0.136925,-0.00657106,0.478564,-0.81738,1.2331,-1.29133,1.25169,-0.811609,0.429132,0.0057361,-0.0391189,0.0754677,-0.103704,0.0965054,-0.0605548,0.00227917,0.0342245,-0.0374205,0.0265
0.0237264,-0.0811737,0.157163,-0.224987,0.256786,-0.239476,0.175051,-0.0947107,0.034721,-0.00601943,-0.0388788,0.13271,-0.254501,0.36888,-0.431681,0.421608,-0.336277,0.209588,-0.0938094,0.0219047,-0.0118245,0.0319814,-0.061314,0.0868368,-0.097244,0.079325,-0.0398749,-0.00359934,0.018822,-0.00781563,-0.0272946,0.0816081,-0.195523,0.333881,-0.45177,0.550906,-0.506747,0.43323,-0.263302,0.128653,-0.229936,0.136325,0.0099498,-0.487321,0.829021,-1.2476,1.30488,-1.26383,0.819055,-0.433066,-0.00732709,0.0427461,-0.0794623,0.103531,-0.0883794,0.0435742,0.0189852,-0.0524557,0.0480795,-0.0300476
-0.0206328,0.0716421,-0.140647,0.20495,-0.239476,0.230505,-0.17441,0.0986683,-0.0381195,0.00761821,0.032945,-0.112899,0.217769,-0.319859,0.380722,-0.380531,0.309729,-0.196495,0.0894439,-0.0213173,0.00961219,-0.0318576,0.0649968,-0.0988696,0.11654,-0.105386,0.0662011,-0.0183297,-0.00708143,0.00433385,0.0153299,-0.0450906,0.116436,-0.210039,0.296945,-0.377526,0.355622,-0.31112,0.191655,-0.0944477,0.169417,-0.0978555,-0.0127731,0.367747,-0.620435,0.928689,-0.968517,0.936098,-0.605792,0.320211,0.00805364,-0.0379256,0.0668765,-0.08018,0.0588207,-0.0133268,-0.0399521,0.0622441,-0.0498479,0.0270718
0.0138906,-0.0491407,0.0980951,-0.145928,0.175051,-0.17441,0.13703,-0.0811946,0.0330339,-0.00747009,-0.0211396,0.072998,-0.141913,0.211904,-0.25695,0.262983,-0.218117,0.140378,-0.0647171,0.0154362,-0.00483801,0.0234708,-0.0515713,0.0843049,-0.103087,0.0999956,-0.070441,0.0316274,-0.00458041,0.00024174,-0.00178009,0.00443007,-0.0243056,0.0594075,-0.100124,0.14593,-0.147031,0.137329,-0.0878025,0.0444111,-0.0813858,0.0441415,0.0121998,-0.186418,0.309009,-0.457009,0.473314,-0.455065,0.29338,-0.154927,-0.00706074,0.0262374,-0.0433489,0.0462411,-0.0260019,-0.0092248,0.0436226,-0.053708,0.0392607,-0.018523
-0.0066563,0.0243038,-0.0497506,0.0762196,-0.0947107,0.0986683,-0.0811946,0.0509135,-0.0219891,0.00564011,0.00974599,-0.0341654,0.0672251,-0.102813,0.127856,-0.135282,0.115352,-0.0761674,0.0359691,-0.00882908,0.00104432,-0.012319,0.029572,-0.0520298,0.0657056,-0.0672964,0.0509923,-0.0279995,0.00833209,-0.00218132,-0.00518856,0.0160889,-0.0258982,0.0278784,-0.0199997,0.00266859,0.00947411,-0.0193493,0.0160014,-0.00935577,0.0178753,-0.00671463,-0.00899601,0.0511127,-0.0792686,0.111585,-0.112131,0.105253,-0.0667067,0.0350846,0.00545592,-0.0163413,0.0258568,-0.0254925,0.0124998,0.00890812,-0.0274713,0.0320219,-0.0225603,0.00933284
0.00204448,-0.00787313,0.0167477,-0.0267297,0.034721,-0.0381195,0.0330339,-0.0219891,0.010091,-0.00288696,-0.00282659,0.0102951,-0.0206804,0.0328775,-0.0423619,0.046804,-0.0413116,0.0281596,-0.0136701,0.00342607,0.000473677,0.00397547,-0.011044,0.0214866,-0.0283628,0.0308986,-0.0251964,0.0160711,-0.00639388,0.00210144,0.00446835,-0.0134452,0.0255184,-0.0348926,0.0379444,-0.0349077,0.0257033,-0.0159347,0.00741925,-0.00286978,0.00491829,-0.00498874,0.00414885,0.00343822,-0.00996602,0.0191428,-0.0225541,0.0236727,-0.0161682,0.00863369,-0.00291094,0.00745387,-0.011361,0.0104263,-0.00462746,-0.00461185,0.0117537,-0.0133257,0.00913329,-0.00328088
-0.000153897,0.000866785,-0.00218867,0.00405609,-0.00601943,0.00761821,-0.00747009,0.00564011,-0.00288696,0.000999587,0.000198695,-0.000958449,0.00207543,-0.00378393,0.00530785,-0.00654658,0.00623605,-0.00455853,0.00234641,-0.000569052,-0.000750097,-0.000199065,0.00167027,-0.00450743,0.00622039,-0.00740711,0.00648458,-0.00506017,0.00255969,-0.00109852,-0.00246286,0.0073004,-0.0150784,0.0227199,-0.0276889,0.0298915,-0.0252874,0.01918,-0.0106921,0.00484986,-0.00839187,0.00579301,-0.00138327,-0.0149444,0.0270121,-0.0423253,0.0453325,-0.0447401,0.0293789,-0.0155995,0.00101122,-0.00215962,0.00331359,-0.00321097,0.00226009,-0.000357697,-0.00106339,0.00183307,-0.00141286,0.000290267
