-0.455757,1.23964,0.872087,1.95431,0.738648,0.235203,-0.422293
-0.43716,1.24038,0.870977,1.97208,0.739455,0.234412,-0.422279
-0.417946,1.24183,0.869026,1.98733,0.740694,0.23344,-0.422278
-0.398698,1.24384,0.865845,2.00238,0.741615,0.232769,-0.422282
-0.379391,1.24659,0.861481,2.01842,0.741914,0.232559,-0.422282
-0.359448,1.25062,0.856793,2.03543,0.741904,0.232554,-0.422281
-0.338416,1.25638,0.852868,2.05328,0.741813,0.232566,-0.422281
-0.316158,1.2643,0.851244,2.07158,0.741733,0.232504,-0.422281
-0.292262,1.2744,0.851535,2.08906,0.741596,0.232449,-0.422281
-0.266123,1.2861,0.850663,2.10358,0.741154,0.232672,-0.422281
-0.238574,1.2994,0.84889,2.11872,0.740747,0.232886,-0.422281
-0.210483,1.31388,0.847846,2.13886,0.740739,0.232787,-0.422281
-0.180247,1.32694,0.845967,2.16089,0.740773,0.232748,-0.422281
-0.146028,1.33536,0.838923,2.18294,0.741273,0.232252,-0.422281
-0.10832,1.34317,0.826129,2.19857,0.741808,0.231718,-0.422281
-0.0679358,1.35191,0.811514,2.20501,0.741773,0.231745,-0.422281
-0.0274028,1.35928,0.799169,2.20628,0.74242,0.231195,-0.422281
0.00593235,1.36303,0.792858,2.20819,0.742397,0.231564,-0.422281
0.0225365,1.36354,0.791938,2.20933,0.746464,0.227421,-0.422281
0.0241354,1.36345,0.791886,2.2093,0.746885,0.226798,-0.422281
0.0240209,1.36335,0.791973,2.20892,0.746711,0.226996,-0.422281
0.0241011,1.36313,0.792201,2.20868,0.746655,0.226837,-0.422281
0.0240555,1.36307,0.792262,2.20865,0.746564,0.226842,-0.422281
0.0240554,1.36307,0.792263,2.20865,0.746564,0.226842,-0.422281
0.0240554,1.36307,0.792263,2.20865,0.746564,0.226842,-0.422281
0.0240554,1.36307,0.792263,2.20865,0.746564,0.226842,-0.422281
