0.565366,-0.436906,-0.242235,-0.795492,0.471154,0.132589
0.564347,-0.430978,-0.244331,-0.793758,0.469698,0.140367
0.562725,-0.421287,-0.247171,-0.790593,0.468108,0.151886
0.562765,-0.409471,-0.24902,-0.786352,0.46764,0.159953
0.563851,-0.395497,-0.249397,-0.784306,0.465293,0.167048
0.565958,-0.379647,-0.248522,-0.783365,0.462598,0.172232
0.568876,-0.362662,-0.247207,-0.782437,0.461185,0.174871
0.571175,-0.345296,-0.246558,-0.782901,0.459187,0.178323
0.57158,-0.327908,-0.247,-0.782362,0.45743,0.185653
0.571074,-0.309936,-0.247811,-0.781236,0.456072,0.193891
0.571004,-0.29164,-0.248061,-0.781112,0.454593,0.199859
0.571555,-0.274406,-0.247606,-0.781787,0.453071,0.204175
0.572252,-0.257293,-0.246926,-0.781693,0.452293,0.207403
0.572682,-0.23991,-0.246846,-0.781679,0.450642,0.210548
0.572854,-0.222534,-0.247888,-0.782305,0.447027,0.214331
0.573093,-0.205324,-0.249709,-0.78151,0.443629,0.218899
0.573383,-0.187918,-0.251862,-0.780468,0.439958,0.223368
0.573397,-0.169984,-0.254016,-0.779798,0.435697,0.227854
0.572704,-0.151387,-0.256069,-0.778683,0.431478,0.233705
0.57126,-0.131914,-0.258034,-0.777779,0.426529,0.24079
0.569535,-0.111527,-0.259652,-0.777742,0.420174,0.248086
0.568041,-0.0902935,-0.260713,-0.778568,0.412654,0.254795
0.566237,-0.0681944,-0.261825,-0.779282,0.405699,0.262112
0.563554,-0.045233,-0.263247,-0.780243,0.398622,0.270861
0.5598,-0.0215333,-0.264709,-0.782534,0.389213,0.280938
0.555412,0.00253244,-0.265805,-0.785808,0.377978,0.29198
0.550703,0.0264337,-0.265961,-0.789694,0.365546,0.303519
0.545769,0.0496314,-0.264639,-0.794087,0.352239,0.31486
0.540674,0.0721578,-0.262291,-0.798912,0.33932,0.324859
0.535242,0.0939243,-0.259718,-0.803978,0.326605,0.333603
0.529096,0.114494,-0.257742,-0.808801,0.312249,0.342689
0.521857,0.133536,-0.256795,-0.813095,0.296885,0.352621
0.513091,0.15106,-0.256529,-0.816195,0.281907,0.364181
0.502446,0.167423,-0.255804,-0.816866,0.268347,0.378853
0.490844,0.182522,-0.254686,-0.815379,0.256175,0.395228
0.479563,0.19642,-0.253591,-0.812488,0.245134,0.411374
0.46952,0.209495,-0.252642,-0.808751,0.235435,0.426292
0.46173,0.221295,-0.252178,-0.8055,0.227358,0.437755
0.456329,0.231418,-0.25207,-0.803065,0.221196,0.44568
0.45217,0.239693,-0.251487,-0.800033,0.217201,0.453281
0.449882,0.244138,-0.250997,-0.79806,0.215267,0.457845
0.44946,0.244951,-0.250889,-0.797657,0.214948,0.458733
