-1.3697,1.54704,0.843617,1.62317,0.231732,0.807153,0.00840326
-1.3697,1.54704,0.843617,1.62317,0.231732,0.807153,0.00840326
-1.36951,1.54715,0.843868,1.62326,0.232331,0.806428,0.00840976
-1.36439,1.54975,0.850266,1.62579,0.24702,0.788077,0.00862465
-1.35356,1.55393,0.859837,1.63101,0.255186,0.766305,0.00864618
-1.33327,1.55892,0.870543,1.63487,0.258426,0.753704,0.00855786
-1.29952,1.56259,0.879458,1.63828,0.263538,0.74473,0.00834895
-1.25377,1.56429,0.88365,1.64108,0.268583,0.731197,0.00750507
-1.19913,1.56424,0.883999,1.64398,0.272308,0.726619,0.00539295
-1.13823,1.56415,0.8843,1.64768,0.271281,0.726262,0.00453803
-1.07426,1.56408,0.884393,1.65629,0.27008,0.725468,0.00320929
-1.0085,1.56388,0.884654,1.67098,0.270491,0.725106,0.00282382
-0.944175,1.56363,0.885037,1.68816,0.275966,0.719888,0.00255413
-0.88417,1.56375,0.884941,1.70769,0.29826,0.696733,0.00352732
-0.834365,1.56381,0.884909,1.73171,0.340908,0.652848,-0.0171867
-0.793508,1.56486,0.886577,1.75735,0.384752,0.608433,-0.0361723
-0.76067,1.56941,0.894262,1.77852,0.423526,0.569894,-0.0547056
-0.735425,1.57655,0.906219,1.79152,0.450229,0.539384,-0.0682561
-0.717126,1.58372,0.918017,1.79719,0.463674,0.517977,-0.0727709
-0.705165,1.58904,0.926685,1.79921,0.471375,0.504346,-0.0745484
-0.69908,1.59185,0.931251,1.79982,0.475551,0.497494,-0.0756064
-0.698272,1.59223,0.931861,1.79988,0.476135,0.496588,-0.0757681
-0.701878,1.59055,0.929144,1.79957,0.473588,0.500639,-0.075089
-0.708831,1.58737,0.923975,1.79872,0.468987,0.508499,-0.0739994
-0.717993,1.58335,0.917412,1.79699,0.463111,0.518975,-0.0726305
-0.728262,1.57918,0.910568,1.79414,0.455997,0.530913,-0.070511
-0.738623,1.57546,0.90441,1.79017,0.447352,0.543207,-0.0669684
-0.748145,1.57254,0.899527,1.78559,0.43776,0.5547,-0.0622212
-0.755993,1.57048,0.896074,1.78128,0.428993,0.564225,-0.0576102
-0.761489,1.56923,0.893963,1.77803,0.422556,0.570885,-0.0541915
-0.764145,1.56868,0.893033,1.77641,0.419389,0.574093,-0.0525195
-0.763674,1.56878,0.893194,1.7767,0.419953,0.573524,-0.0528164
-0.759977,1.56956,0.894519,1.77894,0.424344,0.569055,-0.0551398
-0.753123,1.5712,0.897277,1.7829,0.432268,0.560741,-0.0593462
