-0.540815,1.43778,-0.849089,1.04797,0.00646222,-1.28393,0.13593
-0.540583,1.43768,-0.849346,1.04738,0.00643035,-1.28393,0.135933
-0.538891,1.43667,-0.850296,1.04274,0.00647724,-1.28395,0.135931
-0.532986,1.4325,-0.850504,1.02543,0.00639076,-1.28354,0.135926
-0.5173,1.42247,-0.851365,0.995285,0.0048085,-1.28208,0.135837
-0.482784,1.40653,-0.867647,0.951112,0.0013488,-1.27694,0.134625
-0.425285,1.38448,-0.903514,0.885187,-0.0135649,-1.2617,0.134144
-0.349545,1.35606,-0.951932,0.798262,-0.0422523,-1.23416,0.133633
-0.256647,1.32284,-1.0076,0.689712,-0.0722951,-1.20447,0.133101
-0.147464,1.28893,-1.06521,0.555218,-0.111316,-1.16717,0.133079
-0.0252432,1.26113,-1.11373,0.392293,-0.185106,-1.10663,0.132612
0.096965,1.24384,-1.14384,0.287011,-0.254564,-1.06006,0.13255
0.189047,1.23599,-1.15656,0.285128,-0.273217,-1.05764,0.133362
0.235648,1.23367,-1.16012,0.288827,-0.274858,-1.06071,0.133241
0.258415,1.23262,-1.16172,0.287332,-0.275012,-1.06049,0.13326
0.266943,1.23161,-1.16293,0.286594,-0.274877,-1.0605,0.133268
0.26833,1.23062,-1.1641,0.286848,-0.274607,-1.06047,0.133245
0.268266,1.23014,-1.16462,0.287279,-0.274346,-1.06061,0.133232
0.26829,1.23006,-1.16469,0.287482,-0.274236,-1.06074,0.133214
