0.629296,0.0131177,-0.183268,-0.502124,0.733357,0.411495
0.629284,0.0134563,-0.183245,-0.50206,0.733273,0.411631
0.629137,0.0185486,-0.182883,-0.501866,0.731708,0.413253
0.629703,0.0261894,-0.182295,-0.504139,0.730602,0.410211
0.625539,0.0354625,-0.182007,-0.501706,0.733632,0.406265
0.615955,0.0474184,-0.182522,-0.498453,0.737491,0.401901
0.605752,0.0624163,-0.182924,-0.497409,0.735555,0.406562
0.594505,0.0809308,-0.184414,-0.495047,0.731703,0.416965
0.582274,0.106462,-0.187599,-0.492762,0.728145,0.425206
0.570048,0.134608,-0.19138,-0.490667,0.725343,0.432356
0.558102,0.164212,-0.193569,-0.489404,0.722696,0.438847
0.546825,0.192281,-0.194506,-0.490514,0.721643,0.441762
0.538682,0.216836,-0.194952,-0.492904,0.720417,0.441526
0.531443,0.238255,-0.195507,-0.494293,0.720111,0.440872
0.523607,0.25907,-0.195631,-0.49236,0.722447,0.441083
0.520473,0.266732,-0.195679,-0.49112,0.72339,0.441654
