-0.0169834,1.15898,-0.085842,1.75061,-1.67742,-1.09292,0.689007
-0.0169834,1.15893,-0.085842,1.75547,-1.6786,-1.09221,0.674006
-0.0169468,1.15887,-0.0856595,1.79058,-1.67623,-1.09126,0.62623
-0.0169468,1.1586,-0.0853859,1.84879,-1.65883,-1.08984,0.550815
-0.0169468,1.15841,-0.085249,1.92395,-1.61028,-1.09221,0.444166
-0.0168738,1.15735,-0.0837438,2.02596,-1.54616,-1.09213,0.311522
-0.0167642,1.15554,-0.0811439,2.14553,-1.47721,-1.09656,0.170967
-0.0163625,1.15472,-0.0796844,2.26688,-1.41387,-1.09822,0.0371936
-0.0163259,1.15491,-0.07973,2.38031,-1.3586,-1.1032,-0.100998
-0.0163259,1.1554,-0.0801861,2.48718,-1.30641,-1.11554,-0.230148
-0.0163625,1.15613,-0.0810527,2.59047,-1.26174,-1.13459,-0.351387
-0.016399,1.15763,-0.0833789,2.68038,-1.246,-1.13467,-0.440878
-0.0164355,1.16048,-0.0857964,2.74872,-1.23557,-1.14116,-0.51917
-0.0164355,1.16208,-0.0852946,2.79202,-1.2241,-1.15515,-0.576399
-0.016399,1.16281,-0.0837894,2.81647,-1.21406,-1.17705,-0.630031
-0.016399,1.16308,-0.0829684,2.82321,-1.2241,-1.20465,-0.657567
