0.534039,-0.451525,-0.246077,-0.7621,-0.355905,-0.256157
0.533841,-0.447075,-0.247374,-0.760652,-0.354607,-0.255558
0.533724,-0.442244,-0.248248,-0.758861,-0.353656,-0.255349
0.533847,-0.436944,-0.248615,-0.757159,-0.35251,-0.256174
0.534259,-0.431352,-0.248643,-0.755584,-0.351679,-0.25783
0.534962,-0.425606,-0.248483,-0.754121,-0.351536,-0.260048
0.535897,-0.419738,-0.248216,-0.75275,-0.351979,-0.262366
0.53701,-0.413665,-0.247871,-0.751433,-0.352765,-0.264333
0.538297,-0.4072,-0.247458,-0.750108,-0.353762,-0.265655
0.539794,-0.400088,-0.246972,-0.748693,-0.3549,-0.266443
0.541564,-0.392022,-0.246405,-0.747099,-0.356106,-0.267095
0.543682,-0.38265,-0.245763,-0.745253,-0.357221,-0.268092
0.546134,-0.371468,-0.24508,-0.743348,-0.358247,-0.26924
0.548709,-0.35781,-0.244442,-0.741983,-0.359499,-0.269377
0.551107,-0.341221,-0.243936,-0.741197,-0.361264,-0.268066
0.553089,-0.321772,-0.243646,-0.739926,-0.36322,-0.26676
0.55436,-0.299373,-0.24363,-0.739389,-0.36388,-0.265974
0.554677,-0.273317,-0.243765,-0.740051,-0.363356,-0.265443
0.55442,-0.243648,-0.243576,-0.740603,-0.363405,-0.264667
0.554692,-0.212747,-0.242744,-0.741136,-0.363758,-0.263766
0.554873,-0.18126,-0.241556,-0.741904,-0.36439,-0.262959
0.554059,-0.148039,-0.240804,-0.744067,-0.366101,-0.258454
0.55529,-0.113295,-0.240922,-0.741913,-0.372771,-0.253003
0.557623,-0.0766543,-0.243214,-0.738019,-0.385578,-0.243497
0.55872,-0.0367224,-0.245603,-0.733497,-0.398721,-0.228791
0.557013,0.00295826,-0.246893,-0.729117,-0.413344,-0.209975
0.552731,0.0420803,-0.247417,-0.726291,-0.426409,-0.187272
0.54873,0.0804846,-0.247946,-0.722966,-0.439589,-0.166399
0.542947,0.116222,-0.247819,-0.716773,-0.450258,-0.147573
0.535154,0.147422,-0.247438,-0.708727,-0.459526,-0.129802
0.526783,0.172358,-0.246764,-0.699398,-0.464622,-0.113334
0.517833,0.192122,-0.246685,-0.691427,-0.467371,-0.0981072
0.507401,0.209012,-0.246131,-0.683643,-0.470978,-0.0832473
0.495784,0.222511,-0.245875,-0.676377,-0.472446,-0.0674515
0.4831,0.233483,-0.245749,-0.668383,-0.47247,-0.0511343
0.471019,0.24303,-0.24637,-0.660203,-0.472558,-0.0365153
0.461988,0.251994,-0.247757,-0.653365,-0.472477,-0.0262355
0.457024,0.260101,-0.248425,-0.648382,-0.471682,-0.0211378
0.454669,0.264508,-0.248676,-0.646043,-0.472029,-0.0186558
