-0.19533,1.19489,0.219294,1.71545,-1.92991,-0.82262,0.834374
-0.195329,1.19489,0.219299,1.71645,-1.92899,-0.822302,0.833137
-0.195311,1.19483,0.2195,1.75036,-1.89777,-0.810666,0.78995
-0.195286,1.19485,0.219541,1.81766,-1.8127,-0.798205,0.683413
-0.195294,1.19489,0.219471,1.8881,-1.71297,-0.792114,0.554064
-0.195276,1.19481,0.219593,1.96704,-1.63169,-0.783071,0.42756
-0.195173,1.19466,0.219867,2.06287,-1.53854,-0.778918,0.280682
-0.19511,1.19461,0.220043,2.16932,-1.42938,-0.781309,0.124871
-0.19515,1.19469,0.21984,2.27289,-1.3294,-0.781058,-0.0195935
-0.195142,1.19572,0.218366,2.36351,-1.25236,-0.783582,-0.148487
-0.195145,1.19952,0.211885,2.4365,-1.19929,-0.806626,-0.254919
-0.195143,1.20686,0.202819,2.50644,-1.14791,-0.841482,-0.357504
-0.195149,1.21771,0.197092,2.57065,-1.10957,-0.86284,-0.441375
-0.195124,1.22966,0.189922,2.61965,-1.09147,-0.877723,-0.502352
-0.195111,1.24005,0.18226,2.65958,-1.07006,-0.889208,-0.557218
-0.195111,1.24597,0.180512,2.68495,-1.05419,-0.887303,-0.592972
