0.703173,-0.232721,-0.0372941,-0.507479,0.763474,0.303913
0.702506,-0.229772,-0.0375379,-0.507021,0.762994,0.308132
0.700005,-0.224323,-0.0383593,-0.507135,0.761302,0.313778
0.696493,-0.218466,-0.0392773,-0.508639,0.760508,0.317777
0.693616,-0.213011,-0.0390881,-0.512628,0.759725,0.31747
0.691642,-0.207052,-0.0368371,-0.517919,0.758435,0.313945
0.690006,-0.200777,-0.0329217,-0.523994,0.758197,0.305924
0.687335,-0.193574,-0.0291646,-0.529034,0.757285,0.301016
0.683345,-0.185342,-0.0270853,-0.530479,0.756126,0.301853
0.677213,-0.176183,-0.0271254,-0.529757,0.755368,0.30536
0.669776,-0.166101,-0.0285759,-0.528745,0.75419,0.306188
0.662205,-0.156456,-0.0300434,-0.527182,0.752032,0.30746
0.653844,-0.146379,-0.0311418,-0.525436,0.752802,0.306729
0.644817,-0.135715,-0.0308978,-0.525113,0.75622,0.304136
0.636349,-0.125277,-0.0293593,-0.525429,0.757786,0.303287
0.628169,-0.114414,-0.0274463,-0.524325,0.758534,0.303629
0.619082,-0.102939,-0.0257029,-0.523191,0.759728,0.302963
0.60925,-0.0905027,-0.0249442,-0.523327,0.758685,0.304136
0.599091,-0.0777176,-0.0249519,-0.52196,0.759273,0.306329
0.589244,-0.0651148,-0.024737,-0.520271,0.761186,0.306842
0.581215,-0.051788,-0.0233526,-0.521377,0.76027,0.309482
0.575864,-0.0376394,-0.022531,-0.523778,0.756268,0.316349
0.570796,-0.0240339,-0.0242905,-0.525013,0.75085,0.32742
0.565602,-0.0111918,-0.0259228,-0.526031,0.749145,0.328884
0.55742,0.00363386,-0.0265232,-0.52804,0.747611,0.330413
0.54645,0.0184277,-0.0266104,-0.529447,0.744112,0.336842
0.537883,0.0309647,-0.0266948,-0.533943,0.738475,0.341534
0.532772,0.0423034,-0.0286562,-0.537859,0.732966,0.347315
0.529719,0.0542629,-0.0326164,-0.539673,0.728894,0.355496
0.527349,0.0673038,-0.0370655,-0.543779,0.723033,0.362068
0.525795,0.0800453,-0.0407925,-0.550827,0.715944,0.364725
0.524415,0.0913313,-0.0427715,-0.559018,0.707908,0.366558
0.522732,0.101176,-0.0439469,-0.563341,0.70222,0.371244
0.521191,0.110377,-0.0450485,-0.56555,0.698654,0.374906
0.520166,0.119252,-0.0463033,-0.567591,0.696572,0.373301
0.519269,0.12722,-0.0475167,-0.567724,0.69755,0.370713
0.518601,0.133662,-0.0480293,-0.567297,0.697274,0.36928
0.518184,0.138966,-0.0482285,-0.566708,0.696897,0.36773
0.517776,0.143832,-0.0483893,-0.566251,0.696415,0.366462
0.517259,0.148385,-0.0486238,-0.565942,0.695759,0.365777
0.516672,0.1524,-0.0489773,-0.565605,0.695322,0.365433
0.516089,0.155808,-0.0493504,-0.565341,0.695082,0.365199
0.51556,0.15864,-0.0496556,-0.565245,0.69492,0.364953
0.515101,0.160978,-0.0498797,-0.565294,0.694788,0.36468
0.514701,0.162931,-0.0500541,-0.565401,0.694679,0.364427
0.514341,0.164628,-0.0502068,-0.565512,0.694591,0.364215
0.513997,0.166202,-0.0503572,-0.565609,0.694521,0.364044
0.513639,0.167781,-0.0505232,-0.565682,0.694465,0.363912
0.513242,0.169478,-0.0507262,-0.565711,0.694426,0.363831
0.51278,0.171389,-0.0509883,-0.565675,0.694408,0.363817
0.512236,0.173593,-0.0513213,-0.565568,0.694398,0.363857
0.511605,0.176149,-0.0517263,-0.565408,0.694362,0.363898
0.510895,0.179101,-0.0521829,-0.565257,0.694229,0.363812
0.510127,0.182468,-0.052667,-0.5652,0.693918,0.363429
0.509299,0.186207,-0.0532443,-0.565191,0.693474,0.362808
