-0.600375,1.20084,0.582017,1.21785,-2.90106,-0.9742,1.32688
-0.600375,1.20084,0.582017,1.21785,-2.90106,-0.9742,1.32688
-0.600375,1.20084,0.582017,1.21785,-2.90106,-0.9742,1.32688
-0.600381,1.20085,0.581996,1.21788,-2.9011,-0.974244,1.32668
-0.600385,1.20113,0.581598,1.21882,-2.90173,-0.974891,1.32602
-0.599715,1.20176,0.583595,1.22169,-2.90097,-0.974003,1.3481
-0.597202,1.20377,0.588884,1.22904,-2.90003,-0.973806,1.37324
-0.587212,1.20307,0.589323,1.2387,-2.90459,-0.968661,1.38922
-0.572697,1.20265,0.590037,1.24091,-2.91856,-0.954789,1.4181
-0.558403,1.20234,0.590529,1.24152,-2.91838,-0.951683,1.43154
-0.545972,1.20079,0.592935,1.24134,-2.91988,-0.948678,1.44371
-0.534176,1.19996,0.594437,1.24152,-2.92192,-0.946343,1.45558
-0.520227,1.19974,0.594934,1.24207,-2.92039,-0.941682,1.46323
-0.501583,1.19976,0.594933,1.2431,-2.92237,-0.916991,1.46478
-0.481398,1.19976,0.594857,1.24373,-2.92104,-0.901507,1.47578
-0.462968,1.19974,0.594923,1.24656,-2.91188,-0.88837,1.48496
-0.44583,1.19974,0.594828,1.25266,-2.90503,-0.880421,1.48663
-0.431595,1.19967,0.594912,1.26236,-2.89242,-0.867479,1.48669
-0.418216,1.19921,0.595619,1.27135,-2.88562,-0.851862,1.48697
-0.404512,1.19709,0.599141,1.28097,-2.88176,-0.834068,1.48585
-0.391714,1.19325,0.605538,1.29999,-2.88088,-0.805944,1.49541
-0.377428,1.18979,0.611357,1.31863,-2.88568,-0.786491,1.52346
-0.357697,1.18839,0.613696,1.32171,-2.88633,-0.787112,1.54836
-0.335963,1.18822,0.614041,1.32138,-2.88554,-0.787724,1.57043
-0.315658,1.18829,0.614049,1.32177,-2.89283,-0.780817,1.59439
-0.297622,1.18796,0.614536,1.32163,-2.89648,-0.77378,1.60552
-0.280302,1.18738,0.615572,1.32206,-2.89988,-0.753889,1.60654
-0.264012,1.18707,0.616104,1.32212,-2.89545,-0.730668,1.60643
-0.250277,1.18686,0.616461,1.3224,-2.88994,-0.720905,1.60632
-0.237026,1.18679,0.61662,1.3227,-2.8892,-0.70812,1.6065
-0.223994,1.18682,0.61671,1.3229,-2.88167,-0.695306,1.60812
-0.213707,1.18687,0.616704,1.323,-2.88131,-0.692137,1.61328
-0.204713,1.18684,0.61668,1.32322,-2.87902,-0.688577,1.61727
-0.195482,1.18694,0.616532,1.32343,-2.87815,-0.682965,1.62276
-0.185807,1.18692,0.616645,1.32348,-2.88485,-0.674503,1.6373
-0.17531,1.18688,0.61668,1.32348,-2.88248,-0.671211,1.64496
-0.163059,1.18698,0.616633,1.32347,-2.87361,-0.659923,1.64691
-0.14935,1.18693,0.616708,1.32329,-2.86478,-0.647811,1.65
-0.133411,1.18692,0.616721,1.32323,-2.85227,-0.634063,1.65161
-0.115884,1.18699,0.616714,1.32325,-2.83896,-0.620641,1.65549
-0.0983631,1.18701,0.616689,1.32338,-2.83207,-0.610138,1.66258
-0.0812826,1.18706,0.616725,1.32332,-2.83237,-0.600429,1.67617
-0.0646408,1.18713,0.61672,1.32316,-2.82238,-0.587442,1.6801
-0.0476937,1.18722,0.616672,1.32306,-2.80768,-0.571673,1.68031
-0.0306076,1.18747,0.616475,1.32296,-2.79676,-0.560299,1.681
-0.0141943,1.18759,0.616436,1.32297,-2.78597,-0.549441,1.68273
0.00172146,1.18769,0.616395,1.32297,-2.77449,-0.537674,1.68366
0.0168565,1.18791,0.616267,1.32298,-2.76564,-0.528438,1.68446
0.0306092,1.18822,0.616159,1.32291,-2.75733,-0.519526,1.68513
0.0423304,1.18837,0.616393,1.32294,-2.7495,-0.511707,1.68725
0.0538907,1.18869,0.616753,1.32292,-2.74245,-0.504846,1.68847
0.0622975,1.189,0.616966,1.32288,-2.7409,-0.503385,1.69116
0.0768632,1.18966,0.618482,1.32289,-2.73819,-0.500475,1.70211
0.083241,1.19,0.619317,1.32289,-2.73659,-0.498763,1.70738
0.083298,1.19,0.619323,1.32289,-2.73658,-0.498743,1.70742
