0.126139,-0.404593,0.73986,-1.00457,1.09609,-1.04228,0.829784,-0.598666,0.323821,-0.138756,-0.0399816,0.123284,-0.207588,0.274125,-0.288759,0.245649,-0.165384,0.0905021,-0.0270001,-0.00120459,0.0227917,-0.0693003,0.118623,-0.149346,0.15166,-0.12767,0.0921245,-0.0587059,0.0287537,-0.010155,-0.0316991,0.0957206,-0.180248,0.221902,-0.217066,0.159676,-0.0984534,0.0359296,-0.00733761,-0.00662078,-0.0321545,0.0979352,-0.187612,0.247894,-0.270538,0.238865,-0.175725,0.0926588,-0.0337712,0.00203829,-0.0239154,0.0707868,-0.114881,0.123202,-0.0954351,0.0506525,-0.0217308,0.00791084,-0.00589767,0.00229076
-0.404593,1.31174,-2.42306,3.32957,-3.67539,3.50947,-2.79674,2.00659,-1.07585,0.454353,0.120953,-0.375258,0.625929,-0.818133,0.85204,-0.701991,0.454137,-0.235841,0.0537607,0.0167318,-0.0731064,0.225041,-0.388545,0.491432,-0.497478,0.414679,-0.296565,0.189993,-0.0940759,0.0347666,0.101278,-0.30507,0.575542,-0.713381,0.706647,-0.531415,0.336681,-0.13157,0.0304442,0.0191751,0.100049,-0.295925,0.563196,-0.742571,0.819776,-0.736848,0.553118,-0.295755,0.108202,-0.0058204,0.0969757,-0.30413,0.515438,-0.598507,0.521554,-0.345616,0.194834,-0.0956022,0.0472547,-0.0155413
0.73986,-2.42306,4.51838,-6.27653,6.99937,-6.70795,5.35046,-3.82043,2.03265,-0.847168,-0.206242,0.644592,-1.06473,1.3765,-1.4144,1.12085,-0.686452,0.329156,-0.0381564,-0.0536921,0.132743,-0.41288,0.717583,-0.909958,0.916872,-0.755887,0.535111,-0.344404,0.172366,-0.0664631,-0.183674,0.553174,-1.04602,1.30458,-1.30601,0.999683,-0.645841,0.263568,-0.0643566,-0.0327282,-0.177239,0.50996,-0.963834,1.26782,-1.41585,1.29556,-0.991255,0.53655,-0.19656,0.00918651,-0.212871,0.690349,-1.19831,1.44765,-1.32752,0.948764,-0.571851,0.29486,-0.134348,0.0418497
-1.00457,3.32957,-6.27653,8.83032,-9.96794,9.60008,-7.67148,5.455,-2.87972,1.18378,0.267564,-0.84401,1.37757,-1.75368,1.77062,-1.32488,0.743489,-0.305091,-0.0381903,0.109643,-0.182856,0.577649,-1.01396,1.29341,-1.29937,1.05958,-0.741222,0.478589,-0.241883,0.0973439,0.239435,-0.722372,1.37429,-1.72966,1.75767,-1.37623,0.912015,-0.390126,0.100395,0.0403592,0.227774,-0.631142,1.18447,-1.55778,1.77665,-1.67391,1.31911,-0.728864,0.269276,-0.0116278,0.34756,-1.16454,2.06505,-2.57681,2.4537,-1.84426,1.15852,-0.614916,0.26897,-0.0810155
1.09609,-3.67539,6.99937,-9.96794,11.3874,-11.0275,8.83585,-6.2687,3.2897,-1.33752,-0.293839,0.934862,-1.51075,1.89342,-1.88209,1.32635,-0.671388,0.214497,0.126131,-0.15739,0.205797,-0.661539,1.17408,-1.50961,1.51597,-1.22652,0.849125,-0.548727,0.27901,-0.115985,-0.240703,0.726974,-1.39607,1.77278,-1.82949,1.46197,-0.991242,0.437039,-0.113641,-0.0417439,-0.231467,0.611856,-1.14044,1.50263,-1.76547,1.72674,-1.40942,0.798055,-0.298616,0.0129703,-0.44051,1.51734,-2.73486,3.49002,-3.40308,2.63465,-1.69423,0.91319,-0.39129,0.11536
-1.04228,3.50947,-6.70795,9.60008,-11.0275,10.73,-8.62891,6.14215,-3.22829,1.3137,0.301668,-0.957362,1.54152,-1.91638,1.89458,-1.31057,0.63761,-0.182004,-0.144523,0.16568,-0.203371,0.660746,-1.1797,1.52529,-1.53428,1.23852,-0.85128,0.545368,-0.275472,0.114488,0.205075,-0.631989,1.23151,-1.57441,1.63704,-1.31919,0.90015,-0.394756,0.097665,0.0413855,0.212973,-0.559816,1.04433,-1.38175,1.64525,-1.63648,1.35438,-0.777349,0.294815,-0.0166557,0.44343,-1.55337,2.8238,-3.63804,3.57834,-2.79776,1.81095,-0.977267,0.413797,-0.119247
0.829784,-2.79674,5.35046,-7.67148,8.83585,-8.62891,6.96209,-4.97699,2.62479,-1.07256,-0.261424,0.826221,-1.33109,1.6513,-1.63472,1.1358,-0.556627,0.164545,0.111434,-0.135125,0.167124,-0.546167,0.977596,-1.26794,1.27699,-1.03025,0.704966,-0.447972,0.224606,-0.0927105,-0.146408,0.462464,-0.914895,1.1763,-1.22911,0.994963,-0.680671,0.295515,-0.0697239,-0.03382,-0.167134,0.443498,-0.831166,1.10617,-1.3258,1.32907,-1.10609,0.641602,-0.247341,0.0186281,-0.358587,1.27221,-2.3255,3.01136,-2.97237,2.33222,-1.51239,0.81454,-0.342042,0.0965979
-0.598666,2.00659,-3.82043,5.455,-6.2687,6.14215,-4.97699,3.59036,-1.91157,0.792047,0.213633,-0.668797,1.08257,-1.34813,1.34628,-0.967698,0.504709,-0.179758,-0.0495382,0.0897609,-0.123507,0.404194,-0.722653,0.93834,-0.94656,0.764986,-0.521789,0.327023,-0.161457,0.0648535,0.0900279,-0.296529,0.601405,-0.776636,0.811879,-0.653711,0.442864,-0.18295,0.0372936,0.0274146,0.123517,-0.341655,0.649097,-0.87159,1.03747,-1.02966,0.847579,-0.49276,0.193178,-0.0193568,0.240755,-0.865797,1.5875,-2.05461,2.01884,-1.57339,1.01301,-0.539722,0.225006,-0.0618684
0.323821,-1.07585,2.03265,-2.87972,3.2897,-3.22829,2.62479,-1.91157,1.02889,-0.433228,-0.127274,0.395672,-0.64556,0.810921,-0.82005,0.614342,-0.343113,0.142958,0.000971036,-0.040078,0.0668407,-0.217764,0.387473,-0.502126,0.506631,-0.410232,0.279298,-0.17278,0.0839527,-0.0326363,-0.0428868,0.146226,-0.30286,0.390549,-0.405473,0.32078,-0.212077,0.0801062,-0.011931,-0.0170697,-0.070426,0.204009,-0.392533,0.530299,-0.622332,0.605721,-0.488983,0.282922,-0.112178,0.0136041,-0.114012,0.413359,-0.757181,0.97276,-0.94335,0.721799,-0.456348,0.237633,-0.0981656,0.0259486
-0.138756,0.454353,-0.847168,1.18378,-1.33752,1.3137,-1.07256,0.792047,-0.433228,0.186885,0.0617878,-0.190537,0.314246,-0.39963,0.410757,-0.323259,0.194797,-0.0928035,0.0171004,0.0113521,-0.0289394,0.0936208,-0.165697,0.21454,-0.217352,0.177371,-0.121075,0.0735659,-0.0348234,0.012685,0.0152599,-0.0541614,0.116276,-0.149582,0.154119,-0.118543,0.0754394,-0.0235688,0.000444,0.00884016,0.0322995,-0.0984644,0.192673,-0.262353,0.303382,-0.288424,0.227292,-0.130151,0.0519744,-0.0071519,0.0375536,-0.137645,0.250872,-0.316335,0.297317,-0.217468,0.13141,-0.064717,0.0265432,-0.00651363
